wannier90 format for mvmcdry
         4
       216
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1
   -3   -3    3    2    4   0.0132345503   0.0001663210
   -3   -3    3    3    1   0.0132316374   0.0001657339
   -3   -3    3    3    2   0.0131969678   0.0001647514
   -3   -3    3    3    3   0.0122731077   0.0002796463
   -3   -3    3    3    4   0.0122471819   0.0002796440
   -3   -3    3    4    1   0.0131970527   0.0001648211
   -3   -3    3    4    2   0.0132346165   0.0001661755
   -3   -3    3    4    3   0.0122472019   0.0002796987
   -3   -3    3    4    4   0.0122714332   0.0002793442
   -3   -2   -3    1    1   0.0258533119   0.0004392290
   -3   -2   -3    1    2   0.0256531762   0.0004375881
   -3   -2   -3    1    3   0.0263910441   0.0000089950
   -3   -2   -3    1    4   0.0262730717   0.0000112002
   -3   -2   -3    2    1   0.0256540387   0.0004383597
   -3   -2   -3    2    2   0.0254220260   0.0004366970
   -3   -2   -3    2    3   0.0262707789   0.0000114429
   -3   -2   -3    2    4   0.0262474723   0.0000149142
   -3   -2   -3    3    1   0.0266656713   0.0005211783
   -3   -2   -3    3    2   0.0263604412   0.0005160443
   -3   -2   -3    3    3   0.0258363431   0.0004390629
   -3   -2   -3    3    4   0.0256333592   0.0004377366
   -3   -2   -3    4    1   0.0263628852   0.0005158778
   -3   -2   -3    4    2   0.0260143588   0.0005136132
   -3   -2   -3    4    3   0.0256342378   0.0004373171
   -3   -2   -3    4    4   0.0254002299   0.0004359635
   -3   -2   -2    1    1   0.0521488698   0.0003245701
   -3   -2   -2    1    2   0.0520977764   0.0003228210
   -3   -2   -2    1    3   0.0571972540  -0.0002743001
   -3   -2   -2    1    4   0.0562103576  -0.0003003449
   -3   -2   -2    2    1   0.0521054851   0.0003245590
   -3   -2   -2    2    2   0.0519902098   0.0003251049
   -3   -2   -2    2    3   0.0562048125  -0.0003008626
   -3   -2   -2    2    4   0.0552538083  -0.0003309964
   -3   -2   -2    3    1   0.0533370372   0.0010421698
   -3   -2   -2    3    2   0.0527330415   0.0010325595
   -3   -2   -2    3    3   0.0521584385   0.0003276895
   -3   -2   -2    3    4   0.0521112238   0.0003271367
   -3   -2   -2    4    1   0.0527371153   0.0010328097
   -3   -2   -2    4    2   0.0520464242   0.0010291318
   -3   -2   -2    4    3   0.0521132354   0.0003270639
   -3   -2   -2    4    4   0.0520010972   0.0003285848
   -3   -2   -1    1    1   0.0575084526  -0.0003165276
   -3   -2   -1    1    2   0.0570228595  -0.0003604554
   -3   -2   -1    1    3   0.0529951547   0.0002853282
   -3   -2   -1    1    4   0.0537612176   0.0002789118
   -3   -2   -1    2    1   0.0570205457  -0.0003608604
   -3   -2   -1    2    2   0.0568826669  -0.0004030558
   -3   -2   -1    2    3   0.0537615493   0.0002794186
   -3   -2   -1    2    4   0.0547721749   0.0002811252
   -3   -2   -1    3    1   0.0521894431   0.0006069200
   -3   -2   -1    3    2   0.0526943602   0.0006102984
   -3   -2   -1    3    3   0.0574632493  -0.0003262528
   -3   -2   -1    3    4   0.0569783824  -0.0003707966
   -3   -2   -1    4    1   0.0526856691   0.0006086376
   -3   -2   -1    4    2   0.0532725392   0.0006193649
   -3   -2   -1    4    3   0.0569769907  -0.0003700302
   -3   -2   -1    4    4   0.0568406072  -0.0004122813
   -3   -2    0    1    1   0.0556137240  -0.0000033704
   -3   -2    0    1    2   0.0556349916  -0.0000404640
   -3   -2    0    1    3   0.0488535137   0.0010205821
   -3   -2    0    1    4   0.0489882680   0.0010321340
   -3   -2    0    2    1   0.0556510791  -0.0000386631
   -3   -2    0    2    2   0.0558547580  -0.0000751486
   -3   -2    0    2    3   0.0489839362   0.0010327228
   -3   -2    0    2    4   0.0491522538   0.0010427107
   -3   -2    0    3    1   0.0586752439  -0.0002129557
   -3   -2    0    3    2   0.0577793420  -0.0002655509
   -3   -2    0    3    3   0.0555922407  -0.0000097202
   -3   -2    0    3    4   0.0556369341  -0.0000438505
   -3   -2    0    4    1   0.0577813052  -0.0002641170
   -3   -2    0    4    2   0.0571757257  -0.0003144517
   -3   -2    0    4    3   0.0556241366  -0.0000457666
   -3   -2    0    4    4   0.0558491090  -0.0000791990
   -3   -2    1    1    1   0.0510808867   0.0007989389
   -3   -2    1    1    2   0.0514148039   0.0008111625
   -3   -2    1    1    3   0.0513288827   0.0010720413
   -3   -2    1    1    4   0.0501769436   0.0010609148
   -3   -2    1    2    1   0.0514179304   0.0008128147
   -3   -2    1    2    2   0.0516789113   0.0008277508
   -3   -2    1    2    3   0.0501806048   0.0010596598
   -3   -2    1    2    4   0.0489920768   0.0010463368
   -3   -2    1    3    1   0.0587120321  -0.0002055705
   -3   -2    1    3    2   0.0578209874  -0.0002569916
   -3   -2    1    3    3   0.0510835689   0.0008035364
   -3   -2    1    3    4   0.0514176179   0.0008169238
   -3   -2    1    4    1   0.0578210436  -0.0002554674
   -3   -2    1    4    2   0.0572174828  -0.0003055880
   -3   -2    1    4    3   0.0514210103   0.0008165855
   -3   -2    1    4    4   0.0516807610   0.0008323026
   -3   -2    2    1    1   0.0527490365   0.0011142465
   -3   -2    2    1    2   0.0524241376   0.0011115360
   -3   -2    2    1    3   0.0532570556   0.0006289865
   -3   -2    2    1    4   0.0526367952   0.0006117116
   -3   -2    2    2    1   0.0524293779   0.0011118774
   -3   -2    2    2    2   0.0520157299   0.0011132557
   -3   -2    2    2    3   0.0526359401   0.0006107001
   -3   -2    2    2    4   0.0522197625   0.0005968262
   -3   -2    2    3    1   0.0521301945   0.0006063043
   -3   -2    2    3    2   0.0526300903   0.0006090066
   -3   -2    2    3    3   0.0527355974   0.0011028836
   -3   -2    2    3    4   0.0524100867   0.0011005580
   -3   -2    2    4    1   0.0526216289   0.0006067617
   -3   -2    2    4    2   0.0532042932   0.0006171414
   -3   -2    2    4    3   0.0524060121   0.0010986141
   -3   -2    2    4    4   0.0519921508   0.0011004423
   -3   -2    3    1    1   0.0258533119   0.0004392290
   -3   -2    3    1    2   0.0256531762   0.0004375881
   -3   -2    3    1    3   0.0263910441   0.0000089950
   -3   -2    3    1    4   0.0262730717   0.0000112002
   -3   -2    3    2    1   0.0256540387   0.0004383597
   -3   -2    3    2    2   0.0254220260   0.0004366970
   -3   -2    3    2    3   0.0262707789   0.0000114429
   -3   -2    3    2    4   0.0262474723   0.0000149142
   -3   -2    3    3    1   0.0266656713   0.0005211783
   -3   -2    3    3    2   0.0263604412   0.0005160443
   -3   -2    3    3    3   0.0258363431   0.0004390629
   -3   -2    3    3    4   0.0256333592   0.0004377366
   -3   -2    3    4    1   0.0263628852   0.0005158778
   -3   -2    3    4    2   0.0260143588   0.0005136132
   -3   -2    3    4    3   0.0256342378   0.0004373171
   -3   -2    3    4    4   0.0254002299   0.0004359635
   -3   -1   -3    1    1   0.0265065162   0.0001346387
   -3   -1   -3    1    2   0.0266294748   0.0001341310
   -3   -1   -3    1    3   0.0303498309  -0.0001835979
   -3   -1   -3    1    4   0.0299299251  -0.0001852151
   -3   -1   -3    2    1   0.0266405752   0.0001360493
   -3   -1   -3    2    2   0.0265897337   0.0001387746
   -3   -1   -3    2    3   0.0299265148  -0.0001846873
   -3   -1   -3    2    4   0.0294555332  -0.0001830999
   -3   -1   -3    3    1   0.0261250376   0.0004975405
   -3   -1   -3    3    2   0.0256865447   0.0004936422
   -3   -1   -3    3    3   0.0264505729   0.0001328644
   -3   -1   -3    3    4   0.0265892013   0.0001354477
   -3   -1   -3    4    1   0.0256855616   0.0004931936
   -3   -1   -3    4    2   0.0254495569   0.0004929900
   -3   -1   -3    4    3   0.0265763731   0.0001329418
   -3   -1   -3    4    4   0.0265406765   0.0001388880
   -3   -1   -2    1    1   0.0566442549  -0.0003678108
   -3   -1   -2    1    2   0.0571484663  -0.0003627913
   -3   -1   -2    1    3   0.0546710820   0.0003210882
   -3   -1   -2    1    4   0.0537955878   0.0002833304
   -3   -1   -2    2    1   0.0571501945  -0.0003618347
   -3   -1   -2    2    2   0.0574915830  -0.0003484563
   -3   -1   -2    2    3   0.0537978346   0.0002824299
   -3   -1   -2    2    4   0.0529102814   0.0002343797
   -3   -1   -2    3    1   0.0527434630   0.0005977228
   -3   -1   -2    3    2   0.0527014483   0.0006099992
   -3   -1   -2    3    3   0.0565961240  -0.0003781155
   -3   -1   -2    3    4   0.0571070515  -0.0003714614
   -3   -1   -2    4    1   0.0527127795   0.0006103113
   -3   -1   -2    4    2   0.0527219659   0.0006240229
   -3   -1   -2    4    3   0.0571065530  -0.0003720506
   -3   -1   -2    4    4   0.0574494742  -0.0003577276
   -3   -1   -1    1    1   0.0580718089  -0.0003721151
   -3   -1   -1    1    2   0.0590122807  -0.0004693725
   -3   -1   -1    1    3   0.0514447642   0.0011186014
   -3   -1   -1    1    4   0.0514758016   0.0011532393
   -3   -1   -1    2    1   0.0590180795  -0.0004698101
   -3   -1   -1    2    2   0.0607985131  -0.0005570042
   -3   -1   -1    2    3   0.0514844774   0.0011555469
   -3   -1   -1    2    4   0.0513237735   0.0011834815
   -3   -1   -1    3    1   0.0588670632  -0.0002053533
   -3   -1   -1    3    2   0.0587633965  -0.0002293164
   -3   -1   -1    3    3   0.0580926238  -0.0003939672
   -3   -1   -1    3    4   0.0590409621  -0.0004880033
   -3   -1   -1    4    1   0.0587485122  -0.0002299322
   -3   -1   -1    4    2   0.0588053458  -0.0002377281
   -3   -1   -1    4    3   0.0590522427  -0.0004858803
   -3   -1   -1    4    4   0.0608413803  -0.0005699155
   -3   -1    0    1    1   0.0507136769   0.0007802462
   -3   -1    0    1    2   0.0507804936   0.0007846485
   -3   -1    0    1    3   0.0511310343   0.0011173442
   -3   -1    0    1    4   0.0514551880   0.0011207694
   -3   -1    0    2    1   0.0507793598   0.0007814043
   -3   -1    0    2    2   0.0507231573   0.0007860083
   -3   -1    0    2    3   0.0514517433   0.0011197089
   -3   -1    0    2    4   0.0519276911   0.0011290006
   -3   -1    0    3    1   0.0558827777  -0.0008850573
   -3   -1    0    3    2   0.0582955994  -0.0010059986
   -3   -1    0    3    3   0.0507153940   0.0007746735
   -3   -1    0    3    4   0.0507858400   0.0007771773
   -3   -1    0    4    1   0.0583139918  -0.0010045987
   -3   -1    0    4    2   0.0605460660  -0.0011601121
   -3   -1    0    4    3   0.0507879976   0.0007783185
   -3   -1    0    4    4   0.0507389363   0.0007814959
   -3   -1    1    1    1   0.0499137212   0.0011190747
   -3   -1    1    1    2   0.0499602767   0.0011352138
   -3   -1    1    1    3   0.0535047706   0.0004669307
   -3   -1    1    1    4   0.0543824921   0.0004310092
   -3   -1    1    2    1   0.0499610723   0.0011346592
   -3   -1    1    2    2   0.0501772403   0.0011486635
   -3   -1    1    2    3   0.0543794183   0.0004306730
   -3   -1    1    2    4   0.0550628610   0.0003850489
   -3   -1    1    3    1   0.0552003897   0.0004314921
   -3   -1    1    3    2   0.0544131721   0.0004301367
   -3   -1    1    3    3   0.0498722363   0.0011236721
   -3   -1    1    3    4   0.0499207926   0.0011394632
   -3   -1    1    4    1   0.0544514404   0.0004358319
   -3   -1    1    4    2   0.0533429639   0.0004175787
   -3   -1    1    4    3   0.0499184485   0.0011403259
   -3   -1    1    4    4   0.0501355940   0.0011537387
   -3   -1    2    1    1   0.0526618754   0.0008399083
   -3   -1    2    1    2   0.0514075979   0.0008147220
   -3   -1    2    1    3   0.0575401539  -0.0002743030
   -3   -1    2    1    4   0.0577798874  -0.0002656671
   -3   -1    2    2    1   0.0514005448   0.0008133071
   -3   -1    2    2    2   0.0501225729   0.0007827290
   -3   -1    2    2    3   0.0577775078  -0.0002661107
   -3   -1    2    2    4   0.0578710810  -0.0002451525
   -3   -1    2    3    1   0.0495268692   0.0010469441
   -3   -1    2    3    2   0.0501366584   0.0010535594
   -3   -1    2    3    3   0.0526761016   0.0008453320
   -3   -1    2    3    4   0.0514070992   0.0008188147
   -3   -1    2    4    1   0.0501406903   0.0010517149
   -3   -1    2    4    2   0.0507803385   0.0010591507
   -3   -1    2    4    3   0.0514063558   0.0008184125
   -3   -1    2    4    4   0.0501134602   0.0007867884
   -3   -1    3    1    1   0.0265065162   0.0001346387
   -3   -1    3    1    2   0.0266294748   0.0001341310
   -3   -1    3    1    3   0.0303498309  -0.0001835979
   -3   -1    3    1    4   0.0299299251  -0.0001852151
   -3   -1    3    2    1   0.0266405752   0.0001360493
   -3   -1    3    2    2   0.0265897337   0.0001387746
   -3   -1    3    2    3   0.0299265148  -0.0001846873
   -3   -1    3    2    4   0.0294555332  -0.0001830999
   -3   -1    3    3    1   0.0261250376   0.0004975405
   -3   -1    3    3    2   0.0256865447   0.0004936422
   -3   -1    3    3    3   0.0264505729   0.0001328644
   -3   -1    3    3    4   0.0265892013   0.0001354477
   -3   -1    3    4    1   0.0256855616   0.0004931936
   -3   -1    3    4    2   0.0254495569   0.0004929900
   -3   -1    3    4    3   0.0265763731   0.0001329418
   -3   -1    3    4    4   0.0265406765   0.0001388880
   -3    0   -3    1    1   0.0297301187  -0.0002215306
   -3    0   -3    1    2   0.0302918962  -0.0001987542
   -3    0   -3    1    3   0.0252822838   0.0002382329
   -3    0   -3    1    4   0.0252589744   0.0002403965
   -3    0   -3    2    1   0.0302919007  -0.0001987469
   -3    0   -3    2    2   0.0309369715  -0.0001684184
   -3    0   -3    2    3   0.0252578546   0.0002399023
   -3    0   -3    2    4   0.0251868142   0.0002399950
   -3    0   -3    3    1   0.0252821262   0.0002389815
   -3    0   -3    3    2   0.0252577967   0.0002401749
   -3    0   -3    3    3   0.0296771666  -0.0002222118
   -3    0   -3    3    4   0.0302432190  -0.0001990728
   -3    0   -3    4    1   0.0252589087   0.0002408186
   -3    0   -3    4    2   0.0251868410   0.0002400594
   -3    0   -3    4    3   0.0302432008  -0.0001990333
   -3    0   -3    4    4   0.0308949416  -0.0001680900
   -3    0   -2    1    1   0.0570646236  -0.0000133885
   -3    0   -2    1    2   0.0556855240  -0.0000382075
   -3    0   -2    1    3   0.0485304663   0.0010319793
   -3    0   -2    1    4   0.0490400220   0.0010364103
   -3    0   -2    2    1   0.0556659077  -0.0000401621
   -3    0   -2    2    2   0.0543384505  -0.0000658868
   -3    0   -2    2    3   0.0490381177   0.0010355587
   -3    0   -2    2    4   0.0493188773   0.0010333475
   -3    0   -2    3    1   0.0571787161  -0.0003052533
   -3    0   -2    3    2   0.0577145582  -0.0002742206
   -3    0   -2    3    3   0.0570492244  -0.0000195101
   -3    0   -2    3    4   0.0556484184  -0.0000454971
   -3    0   -2    4    1   0.0577082891  -0.0002745762
   -3    0   -2    4    2   0.0583753063  -0.0002309359
   -3    0   -2    4    3   0.0556763660  -0.0000434413
   -3    0   -2    4    4   0.0543283644  -0.0000700865
   -3    0   -1    1    1   0.0500034125   0.0007919001
   -3    0   -1    1    2   0.0507656922   0.0007851874
   -3    0   -1    1    3   0.0519033764   0.0011194743
   -3    0   -1    1    4   0.0514261295   0.0011178081
   -3    0   -1    2    1   0.0507584947   0.0007813580
   -3    0   -1    2    2   0.0514690589   0.0007738614
   -3    0   -1    2    3   0.0514204638   0.0011175300
   -3    0   -1    2    4   0.0510509956   0.0011173378
   -3    0   -1    3    1   0.0570963815  -0.0009842084
   -3    0   -1    3    2   0.0582832349  -0.0010049881
   -3    0   -1    3    3   0.0500182191   0.0007871418
   -3    0   -1    3    4   0.0507655145   0.0007771544
   -3    0   -1    4    1   0.0582749052  -0.0010048459
   -3    0   -1    4    2   0.0592067813  -0.0010132378
   -3    0   -1    4    3   0.0507744052   0.0007790541
   -3    0   -1    4    4   0.0514700004   0.0007683147
   -3    0    0    1    1   0.0514116127   0.0011737094
   -3    0    0    1    2   0.0513208931   0.0011765013
   -3    0    0    1    3   0.0560654515   0.0002796304
   -3    0    0    1    4   0.0554843238   0.0002417059
   -3    0    0    2    1   0.0513209044   0.0011764763
   -3    0    0    2    2   0.0511573872   0.0011794993
   -3    0    0    2    3   0.0554847440   0.0002420083
   -3    0    0    2    4   0.0550060278   0.0002067910
   -3    0    0    3    1   0.0560653309   0.0002769942
   -3    0    0    3    2   0.0554847679   0.0002389379
   -3    0    0    3    3   0.0513753732   0.0011774263
   -3    0    0    3    4   0.0512796109   0.0011793190
   -3    0    0    4    1   0.0554843350   0.0002389308
   -3    0    0    4    2   0.0550061499   0.0002041991
   -3    0    0    4    3   0.0512795753   0.0011793848
   -3    0    0    4    4   0.0511125002   0.0011814744
   -3    0    1    1    1   0.0500034125   0.0007919001
   -3    0    1    1    2   0.0507584856   0.0007813436
   -3    0    1    1    3   0.0570966968  -0.0009857056
   -3    0    1    1    4   0.0582750367  -0.0010056903
   -3    0    1    2    1   0.0507657013   0.0007852019
   -3    0    1    2    2   0.0514690589   0.0007738614
   -3    0    1    2    3   0.0582833507  -0.0010055334
   -3    0    1    2    4   0.0592067277  -0.0010133666
   -3    0    1    3    1   0.0519030611   0.0011209716
   -3    0    1    3    2   0.0514203480   0.0011180753
   -3    0    1    3    3   0.0500182191   0.0007871418
   -3    0    1    3    4   0.0507744415   0.0007789752
   -3    0    1    4    1   0.0514259980   0.0011186525
   -3    0    1    4    2   0.0510510492   0.0011174666
   -3    0    1    4    3   0.0507654782   0.0007772333
   -3    0    1    4    4   0.0514700004   0.0007683147
   -3    0    2    1    1   0.0570646236  -0.0000133885
   -3    0    2    1    2   0.0556658964  -0.0000401371
   -3    0    2    1    3   0.0571788366  -0.0003026171
   -3    0    2    1    4   0.0577082779  -0.0002718011
   -3    0    2    2    1   0.0556855353  -0.0000382324
   -3    0    2    2    2   0.0543384505  -0.0000658868
   -3    0    2    2    3   0.0577145343  -0.0002711502
   -3    0    2    2    4   0.0583751842  -0.0002283441
   -3    0    2    3    1   0.0485303458   0.0010293431
   -3    0    2    3    2   0.0490381416   0.0010324883
   -3    0    2    3    3   0.0570492244  -0.0000195101
   -3    0    2    3    4   0.0556764016  -0.0000435071
   -3    0    2    4    1   0.0490400331   0.0010336353
   -3    0    2    4    2   0.0493189994   0.0010307557
   -3    0    2    4    3   0.0556483828  -0.0000454312
   -3    0    2    4    4   0.0543283644  -0.0000700865
   -3    0    3    1    1   0.0297301187  -0.0002215306
   -3    0    3    1    2   0.0302918962  -0.0001987542
   -3    0    3    1    3   0.0252822838   0.0002382329
   -3    0    3    1    4   0.0252589744   0.0002403965
   -3    0    3    2    1   0.0302919007  -0.0001987469
   -3    0    3    2    2   0.0309369715  -0.0001684184
   -3    0    3    2    3   0.0252578546   0.0002399023
   -3    0    3    2    4   0.0251868142   0.0002399950
   -3    0    3    3    1   0.0252821262   0.0002389815
   -3    0    3    3    2   0.0252577967   0.0002401749
   -3    0    3    3    3   0.0296771666  -0.0002222118
   -3    0    3    3    4   0.0302432190  -0.0001990728
   -3    0    3    4    1   0.0252589087   0.0002408186
   -3    0    3    4    2   0.0251868410   0.0002400594
   -3    0    3    4    3   0.0302432008  -0.0001990333
   -3    0    3    4    4   0.0308949416  -0.0001680900
   -3    1   -3    1    1   0.0265065162   0.0001346387
   -3    1   -3    1    2   0.0266404816   0.0001356533
   -3    1   -3    1    3   0.0261249223   0.0004975671
   -3    1   -3    1    4   0.0256853853   0.0004932918
   -3    1   -3    2    1   0.0266295683   0.0001345270
   -3    1   -3    2    2   0.0265897337   0.0001387746
   -3    1   -3    2    3   0.0256864678   0.0004939035
   -3    1   -3    2    4   0.0254494246   0.0004932810
   -3    1   -3    3    1   0.0303499462  -0.0001836245
   -3    1   -3    3    2   0.0299265917  -0.0001849486
   -3    1   -3    3    3   0.0264505729   0.0001328644
   -3    1   -3    3    4   0.0265763330   0.0001328324
   -3    1   -3    4    1   0.0299301014  -0.0001853133
   -3    1   -3    4    2   0.0294556656  -0.0001833910
   -3    1   -3    4    3   0.0265892414   0.0001355571
   -3    1   -3    4    4   0.0265406765   0.0001388880
   -3    1   -2    1    1   0.0526618754   0.0008399083
   -3    1   -2    1    2   0.0514007379   0.0008137233
   -3    1   -2    1    3   0.0495269276   0.0010465850
   -3    1   -2    1    4   0.0501408864   0.0010511779
   -3    1   -2    2    1   0.0514074048   0.0008143058
   -3    1   -2    2    2   0.0501225729   0.0007827290
   -3    1   -2    2    3   0.0501367059   0.0010525762
   -3    1   -2    2    4   0.0507805456   0.0010580145
   -3    1   -2    3    1   0.0575400954  -0.0002739439
   -3    1   -2    3    2   0.0577774603  -0.0002651274
   -3    1   -2    3    3   0.0526761016   0.0008453320
   -3    1   -2    3    4   0.0514065070   0.0008184395
