wannier90 format for mvmcdry
         8
       216
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1
   -3   -3   -3    6    1  -0.0001566488  -0.0000000002
   -3   -3   -3    6    2   0.0000669339   0.0000000002
   -3   -3   -3    6    3   0.0001421588  -0.0000000000
   -3   -3   -3    6    4  -0.0001421588   0.0000000000
   -3   -3   -3    6    5  -0.0001527699  -0.0000000005
   -3   -3   -3    6    6   0.0004381948  -0.0000000000
   -3   -3   -3    6    7   0.0001527699   0.0000000003
   -3   -3   -3    6    8  -0.0001527699  -0.0000000002
   -3   -3   -3    7    1   0.0001566488  -0.0000000002
   -3   -3   -3    7    2   0.0001421588  -0.0000000000
   -3   -3   -3    7    3   0.0000669339  -0.0000000000
   -3   -3   -3    7    4   0.0001421588  -0.0000000000
   -3   -3   -3    7    5   0.0001527699   0.0000000002
   -3   -3   -3    7    6   0.0001527699  -0.0000000003
   -3   -3   -3    7    7   0.0004381948  -0.0000000000
   -3   -3   -3    7    8   0.0001527699  -0.0000000002
   -3   -3   -3    8    1  -0.0001566488   0.0000000000
   -3   -3   -3    8    2  -0.0001421588   0.0000000000
   -3   -3   -3    8    3   0.0001421588  -0.0000000000
   -3   -3   -3    8    4   0.0000669339   0.0000000001
   -3   -3   -3    8    5  -0.0001527699  -0.0000000004
   -3   -3   -3    8    6  -0.0001527699   0.0000000002
   -3   -3   -3    8    7   0.0001527699   0.0000000002
   -3   -3   -3    8    8   0.0004381948  -0.0000000000
   -3   -3   -2    1    1  -0.0007893937  -0.0000000000
   -3   -3   -2    1    2   0.0000825138  -0.0000000000
   -3   -3   -2    1    3   0.0002909273  -0.0000000000
   -3   -3   -2    1    4  -0.0002909273   0.0000000000
   -3   -3   -2    1    5  -0.0006205161   0.0000000000
   -3   -3   -2    1    6   0.0004927717   0.0000000000
   -3   -3   -2    1    7  -0.0002125862  -0.0000000000
   -3   -3   -2    1    8   0.0002125862  -0.0000000000
   -3   -3   -2    2    1  -0.0000845681  -0.0000000001
   -3   -3   -2    2    2  -0.0007893937  -0.0000000000
   -3   -3   -2    2    3  -0.0003040947   0.0000000000
   -3   -3   -2    2    4   0.0003040947  -0.0000000000
   -3   -3   -2    2    5  -0.0003636026   0.0000000000
   -3   -3   -2    2    6  -0.0001016473   0.0000000000
   -3   -3   -2    2    7  -0.0002173641  -0.0000000000
   -3   -3   -2    2    8   0.0002173641   0.0000000000
   -3   -3   -2    3    1   0.0003040947  -0.0000000000
   -3   -3   -2    3    2  -0.0002909273   0.0000000000
   -3   -3   -2    3    3  -0.0002381017   0.0000000000
   -3   -3   -2    3    4   0.0003268226   0.0000000000
   -3   -3   -2    3    5  -0.0000645481   0.0000000000
   -3   -3   -2    3    6  -0.0002167798   0.0000000000
   -3   -3   -2    3    7   0.0000179364   0.0000000000
   -3   -3   -2    3    8   0.0001131676   0.0000000000
   -3   -3   -2    4    1  -0.0003040947   0.0000000000
   -3   -3   -2    4    2   0.0002909273  -0.0000000000
   -3   -3   -2    4    3   0.0003268226  -0.0000000000
   -3   -3   -2    4    4  -0.0002381017   0.0000000000
   -3   -3   -2    4    5   0.0000645480  -0.0000000000
   -3   -3   -2    4    6   0.0002167798  -0.0000000000
   -3   -3   -2    4    7   0.0001131676  -0.0000000000
   -3   -3   -2    4    8   0.0000179364  -0.0000000000
   -3   -3   -2    5    1  -0.0001338678   0.0000000004
   -3   -3   -2    5    2   0.0003132975  -0.0000000003
   -3   -3   -2    5    3   0.0002843175   0.0000000000
   -3   -3   -2    5    4  -0.0002843175  -0.0000000000
   -3   -3   -2    5    5  -0.0006939737  -0.0000000000
   -3   -3   -2    5    6   0.0000058469   0.0000000002
   -3   -3   -2    5    7  -0.0002204362   0.0000000000
   -3   -3   -2    5    8   0.0002204362  -0.0000000001
   -3   -3   -2    6    1  -0.0003276661  -0.0000000000
   -3   -3   -2    6    2  -0.0010506380  -0.0000000004
   -3   -3   -2    6    3  -0.0003276661   0.0000000000
   -3   -3   -2    6    4   0.0003276661  -0.0000000000
   -3   -3   -2    6    5   0.0002623230   0.0000000001
   -3   -3   -2    6    6  -0.0006939737  -0.0000000000
   -3   -3   -2    6    7  -0.0003395903   0.0000000000
   -3   -3   -2    6    8   0.0003395903  -0.0000000000
   -3   -3   -2    7    1  -0.0002843175   0.0000000000
   -3   -3   -2    7    2  -0.0003132975  -0.0000000001
   -3   -3   -2    7    3   0.0001338678  -0.0000000001
   -3   -3   -2    7    4   0.0002843175   0.0000000000
   -3   -3   -2    7    5  -0.0003395903   0.0000000000
   -3   -3   -2    7    6  -0.0002204362   0.0000000001
   -3   -3   -2    7    7  -0.0003018599   0.0000000000
   -3   -3   -2    7    8   0.0004319613  -0.0000000000
   -3   -3   -2    8    1   0.0002843175   0.0000000000
   -3   -3   -2    8    2   0.0003132975   0.0000000005
   -3   -3   -2    8    3   0.0002843175   0.0000000000
   -3   -3   -2    8    4   0.0001338678   0.0000000001
   -3   -3   -2    8    5   0.0003395902  -0.0000000000
   -3   -3   -2    8    6   0.0002204362  -0.0000000000
   -3   -3   -2    8    7   0.0004319613  -0.0000000000
   -3   -3   -2    8    8  -0.0003018599   0.0000000000
   -3   -3   -1    1    1  -0.0002722765   0.0000000000
   -3   -3   -1    1    2  -0.0007559179   0.0000000000
   -3   -3   -1    1    3   0.0000344623   0.0000000000
   -3   -3   -1    1    4  -0.0000344623  -0.0000000000
   -3   -3   -1    1    5   0.0015072638  -0.0000000000
   -3   -3   -1    1    6  -0.0005713952  -0.0000000000
   -3   -3   -1    1    7   0.0002702683  -0.0000000000
   -3   -3   -1    1    8  -0.0002702683   0.0000000000
   -3   -3   -1    2    1  -0.0005270799   0.0000000000
   -3   -3   -1    2    2  -0.0002722765   0.0000000000
   -3   -3   -1    2    3   0.0001789974  -0.0000000000
   -3   -3   -1    2    4  -0.0001789974   0.0000000000
   -3   -3   -1    2    5   0.0006853639  -0.0000000000
   -3   -3   -1    2    6  -0.0003063219   0.0000000000
   -3   -3   -1    2    7   0.0001956809   0.0000000000
   -3   -3   -1    2    8  -0.0001956809  -0.0000000000
   -3   -3   -1    3    1  -0.0001789974   0.0000000000
   -3   -3   -1    3    2  -0.0000344623  -0.0000000000
   -3   -3   -1    3    3  -0.0007897881  -0.0000000000
   -3   -3   -1    3    4   0.0000594438   0.0000000000
   -3   -3   -1    3    5  -0.0003255028   0.0000000000
   -3   -3   -1    3    6   0.0003812009   0.0000000000
   -3   -3   -1    3    7  -0.0003421201   0.0000000000
   -3   -3   -1    3    8   0.0000143921  -0.0000000000
   -3   -3   -1    4    1   0.0001789974  -0.0000000000
   -3   -3   -1    4    2   0.0000344623   0.0000000000
   -3   -3   -1    4    3   0.0000594438   0.0000000000
   -3   -3   -1    4    4  -0.0007897881  -0.0000000000
   -3   -3   -1    4    5   0.0003255028  -0.0000000000
   -3   -3   -1    4    6  -0.0003812009  -0.0000000000
   -3   -3   -1    4    7   0.0000143921   0.0000000000
   -3   -3   -1    4    8  -0.0003421201  -0.0000000000
   -3   -3   -1    5    1   0.0001016473  -0.0000000000
   -3   -3   -1    5    2  -0.0004927717  -0.0000000000
   -3   -3   -1    5    3  -0.0002167798   0.0000000000
   -3   -3   -1    5    4   0.0002167798  -0.0000000000
   -3   -3   -1    5    5  -0.0007565642  -0.0000000000
   -3   -3   -1    5    6  -0.0000945792  -0.0000000000
   -3   -3   -1    5    7   0.0000193132  -0.0000000000
   -3   -3   -1    5    8  -0.0000193132   0.0000000000
   -3   -3   -1    6    1   0.0003636026  -0.0000000000
   -3   -3   -1    6    2   0.0006205161  -0.0000000000
   -3   -3   -1    6    3  -0.0000645481   0.0000000000
   -3   -3   -1    6    4   0.0000645481  -0.0000000000
   -3   -3   -1    6    5  -0.0002088721  -0.0000000000
   -3   -3   -1    6    6  -0.0007565642  -0.0000000000
   -3   -3   -1    6    7   0.0000655225  -0.0000000000
   -3   -3   -1    6    8  -0.0000655225   0.0000000000
   -3   -3   -1    7    1   0.0002173641   0.0000000000
   -3   -3   -1    7    2   0.0002125862  -0.0000000000
   -3   -3   -1    7    3   0.0000179364  -0.0000000000
   -3   -3   -1    7    4   0.0001131676   0.0000000000
   -3   -3   -1    7    5   0.0000655225  -0.0000000000
   -3   -3   -1    7    6   0.0000193132  -0.0000000000
   -3   -3   -1    7    7  -0.0000286112  -0.0000000000
   -3   -3   -1    7    8  -0.0005200195  -0.0000000000
   -3   -3   -1    8    1  -0.0002173641  -0.0000000000
   -3   -3   -1    8    2  -0.0002125862   0.0000000000
   -3   -3   -1    8    3   0.0001131676  -0.0000000000
   -3   -3   -1    8    4   0.0000179364   0.0000000000
   -3   -3   -1    8    5  -0.0000655225   0.0000000000
   -3   -3   -1    8    6  -0.0000193132   0.0000000000
   -3   -3   -1    8    7  -0.0005200195   0.0000000000
   -3   -3   -1    8    8  -0.0000286112  -0.0000000000
   -3   -3    0    1    1   0.0008180925  -0.0000000000
   -3   -3    0    1    2   0.0011622536  -0.0000000000
   -3   -3    0    1    3  -0.0010667414   0.0000000000
   -3   -3    0    1    4   0.0010667414   0.0000000000
   -3   -3    0    1    5   0.0003063219   0.0000000000
   -3   -3    0    1    6  -0.0006853639  -0.0000000000
   -3   -3    0    1    7  -0.0001956809   0.0000000000
   -3   -3    0    1    8   0.0001956809  -0.0000000000
   -3   -3    0    2    1   0.0011622536   0.0000000000
   -3   -3    0    2    2   0.0008180925  -0.0000000000
   -3   -3    0    2    3   0.0010667414  -0.0000000000
   -3   -3    0    2    4  -0.0010667414  -0.0000000000
   -3   -3    0    2    5   0.0005713952  -0.0000000000
   -3   -3    0    2    6  -0.0015072638  -0.0000000000
   -3   -3    0    2    7  -0.0002702683  -0.0000000000
   -3   -3    0    2    8   0.0002702683   0.0000000000
   -3   -3    0    3    1  -0.0010667414  -0.0000000000
   -3   -3    0    3    2   0.0010667414   0.0000000000
   -3   -3    0    3    3   0.0039732131  -0.0000000000
   -3   -3    0    3    4  -0.0016074036   0.0000000000
   -3   -3    0    3    5   0.0003812009  -0.0000000000
   -3   -3    0    3    6  -0.0003255028  -0.0000000000
   -3   -3    0    3    7  -0.0003421201   0.0000000000
   -3   -3    0    3    8   0.0000143921  -0.0000000000
   -3   -3    0    4    1   0.0010667414  -0.0000000000
   -3   -3    0    4    2  -0.0010667414   0.0000000000
   -3   -3    0    4    3  -0.0016074036  -0.0000000000
   -3   -3    0    4    4   0.0039732131  -0.0000000000
   -3   -3    0    4    5  -0.0003812009   0.0000000000
   -3   -3    0    4    6   0.0003255028   0.0000000000
   -3   -3    0    4    7   0.0000143921   0.0000000000
   -3   -3    0    4    8  -0.0003421201  -0.0000000000
   -3   -3    0    5    1   0.0003063219  -0.0000000000
   -3   -3    0    5    2   0.0005713952   0.0000000000
   -3   -3    0    5    3   0.0003812009   0.0000000000
   -3   -3    0    5    4  -0.0003812009  -0.0000000000
   -3   -3    0    5    5   0.0036783519  -0.0000000000
   -3   -3    0    5    6   0.0016542505   0.0000000000
   -3   -3    0    5    7   0.0012110590  -0.0000000000
   -3   -3    0    5    8  -0.0012110590   0.0000000000
   -3   -3    0    6    1  -0.0006853639   0.0000000000
   -3   -3    0    6    2  -0.0015072638   0.0000000000
   -3   -3    0    6    3  -0.0003255028   0.0000000000
   -3   -3    0    6    4   0.0003255028  -0.0000000000
   -3   -3    0    6    5   0.0016542505  -0.0000000000
   -3   -3    0    6    6   0.0036783519  -0.0000000000
   -3   -3    0    6    7   0.0012110590   0.0000000000
   -3   -3    0    6    8  -0.0012110590  -0.0000000000
   -3   -3    0    7    1  -0.0001956809  -0.0000000000
   -3   -3    0    7    2  -0.0002702683   0.0000000000
   -3   -3    0    7    3  -0.0003421201  -0.0000000000
   -3   -3    0    7    4   0.0000143921  -0.0000000000
   -3   -3    0    7    5   0.0012110590   0.0000000000
   -3   -3    0    7    6   0.0012110590  -0.0000000000
   -3   -3    0    7    7   0.0010409953  -0.0000000000
   -3   -3    0    7    8   0.0009080130   0.0000000000
   -3   -3    0    8    1   0.0001956809   0.0000000000
   -3   -3    0    8    2   0.0002702683  -0.0000000000
   -3   -3    0    8    3   0.0000143921   0.0000000000
   -3   -3    0    8    4  -0.0003421201   0.0000000000
   -3   -3    0    8    5  -0.0012110590  -0.0000000000
   -3   -3    0    8    6  -0.0012110590   0.0000000000
   -3   -3    0    8    7   0.0009080130  -0.0000000000
   -3   -3    0    8    8   0.0010409953  -0.0000000000
   -3   -3    1    1    1  -0.0002722765  -0.0000000000
   -3   -3    1    1    2  -0.0005270799  -0.0000000000
   -3   -3    1    1    3  -0.0001789974  -0.0000000000
   -3   -3    1    1    4   0.0001789974   0.0000000000
   -3   -3    1    1    5   0.0001016473   0.0000000000
   -3   -3    1    1    6   0.0003636026   0.0000000000
   -3   -3    1    1    7   0.0002173641  -0.0000000000
   -3   -3    1    1    8  -0.0002173641   0.0000000000
   -3   -3    1    2    1  -0.0007559179  -0.0000000000
   -3   -3    1    2    2  -0.0002722765  -0.0000000000
   -3   -3    1    2    3  -0.0000344623   0.0000000000
   -3   -3    1    2    4   0.0000344623  -0.0000000000
   -3   -3    1    2    5  -0.0004927717   0.0000000000
   -3   -3    1    2    6   0.0006205161   0.0000000000
   -3   -3    1    2    7   0.0002125862   0.0000000000
   -3   -3    1    2    8  -0.0002125862  -0.0000000000
   -3   -3    1    3    1   0.0000344623  -0.0000000000
   -3   -3    1    3    2   0.0001789974   0.0000000000
   -3   -3    1    3    3  -0.0007897881   0.0000000000
   -3   -3    1    3    4   0.0000594438  -0.0000000000
   -3   -3    1    3    5  -0.0002167798  -0.0000000000
   -3   -3    1    3    6  -0.0000645481  -0.0000000000
   -3   -3    1    3    7   0.0000179364   0.0000000000
   -3   -3    1    3    8   0.0001131676   0.0000000000
   -3   -3    1    4    1  -0.0000344623   0.0000000000
   -3   -3    1    4    2  -0.0001789974  -0.0000000000
   -3   -3    1    4    3   0.0000594438  -0.0000000000
   -3   -3    1    4    4  -0.0007897881   0.0000000000
   -3   -3    1    4    5   0.0002167798   0.0000000000
   -3   -3    1    4    6   0.0000645481   0.0000000000
   -3   -3    1    4    7   0.0001131676  -0.0000000000
   -3   -3    1    4    8   0.0000179364  -0.0000000000
   -3   -3    1    5    1   0.0015072638   0.0000000000
   -3   -3    1    5    2   0.0006853639   0.0000000000
   -3   -3    1    5    3  -0.0003255028  -0.0000000000
   -3   -3    1    5    4   0.0003255028   0.0000000000
   -3   -3    1    5    5  -0.0007565642   0.0000000000
   -3   -3    1    5    6  -0.0002088721   0.0000000000
   -3   -3    1    5    7   0.0000655225   0.0000000000
   -3   -3    1    5    8  -0.0000655225  -0.0000000000
   -3   -3    1    6    1  -0.0005713952   0.0000000000
   -3   -3    1    6    2  -0.0003063219  -0.0000000000
   -3   -3    1    6    3   0.0003812009  -0.0000000000
   -3   -3    1    6    4  -0.0003812009   0.0000000000
   -3   -3    1    6    5  -0.0000945792   0.0000000000
   -3   -3    1    6    6  -0.0007565642   0.0000000000
   -3   -3    1    6    7   0.0000193132   0.0000000000
   -3   -3    1    6    8  -0.0000193132  -0.0000000000
   -3   -3    1    7    1   0.0002702683   0.0000000000
   -3   -3    1    7    2   0.0001956809  -0.0000000000
   -3   -3    1    7    3  -0.0003421201  -0.0000000000
   -3   -3    1    7    4   0.0000143921  -0.0000000000
   -3   -3    1    7    5   0.0000193132   0.0000000000
   -3   -3    1    7    6   0.0000655225   0.0000000000
   -3   -3    1    7    7  -0.0000286112   0.0000000000
   -3   -3    1    7    8  -0.0005200195  -0.0000000000
   -3   -3    1    8    1  -0.0002702683  -0.0000000000
   -3   -3    1    8    2  -0.0001956809   0.0000000000
   -3   -3    1    8    3   0.0000143921   0.0000000000
   -3   -3    1    8    4  -0.0003421201   0.0000000000
   -3   -3    1    8    5  -0.0000193132  -0.0000000000
   -3   -3    1    8    6  -0.0000655225  -0.0000000000
   -3   -3    1    8    7  -0.0005200195   0.0000000000
   -3   -3    1    8    8  -0.0000286112   0.0000000000
   -3   -3    2    1    1  -0.0007893937   0.0000000000
   -3   -3    2    1    2  -0.0000845681   0.0000000001
   -3   -3    2    1    3   0.0003040947   0.0000000000
   -3   -3    2    1    4  -0.0003040947  -0.0000000000
   -3   -3    2    1    5  -0.0001338678  -0.0000000004
   -3   -3    2    1    6  -0.0003276661   0.0000000000
   -3   -3    2    1    7  -0.0002843175  -0.0000000000
   -3   -3    2    1    8   0.0002843175  -0.0000000000
   -3   -3    2    2    1   0.0000825138   0.0000000000
   -3   -3    2    2    2  -0.0007893937   0.0000000000
   -3   -3    2    2    3  -0.0002909273  -0.0000000000
   -3   -3    2    2    4   0.0002909273   0.0000000000
   -3   -3    2    2    5   0.0003132975   0.0000000003
   -3   -3    2    2    6  -0.0010506380   0.0000000004
   -3   -3    2    2    7  -0.0003132975   0.0000000001
   -3   -3    2    2    8   0.0003132975  -0.0000000005
   -3   -3    2    3    1   0.0002909273   0.0000000000
   -3   -3    2    3    2  -0.0003040947  -0.0000000000
   -3   -3    2    3    3  -0.0002381017  -0.0000000000
   -3   -3    2    3    4   0.0003268226   0.0000000000
   -3   -3    2    3    5   0.0002843175  -0.0000000000
   -3   -3    2    3    6  -0.0003276661  -0.0000000000
   -3   -3    2    3    7   0.0001338678   0.0000000001
   -3   -3    2    3    8   0.0002843175  -0.0000000000
   -3   -3    2    4    1  -0.0002909273  -0.0000000000
   -3   -3    2    4    2   0.0003040947   0.0000000000
   -3   -3    2    4    3   0.0003268226  -0.0000000000
   -3   -3    2    4    4  -0.0002381017  -0.0000000000
   -3   -3    2    4    5  -0.0002843175   0.0000000000
   -3   -3    2    4    6   0.0003276661   0.0000000000
   -3   -3    2    4    7   0.0002843175  -0.0000000000
   -3   -3    2    4    8   0.0001338678  -0.0000000001
   -3   -3    2    5    1  -0.0006205161  -0.0000000000
   -3   -3    2    5    2  -0.0003636026  -0.0000000000
   -3   -3    2    5    3  -0.0000645481  -0.0000000000
   -3   -3    2    5    4   0.0000645480   0.0000000000
   -3   -3    2    5    5  -0.0006939737   0.0000000000
   -3   -3    2    5    6   0.0002623230  -0.0000000001
   -3   -3    2    5    7  -0.0003395903  -0.0000000000
   -3   -3    2    5    8   0.0003395902   0.0000000000
   -3   -3    2    6    1   0.0004927717  -0.0000000000
   -3   -3    2    6    2  -0.0001016473  -0.0000000000
   -3   -3    2    6    3  -0.0002167798  -0.0000000000
   -3   -3    2    6    4   0.0002167798   0.0000000000
   -3   -3    2    6    5   0.0000058469  -0.0000000002
   -3   -3    2    6    6  -0.0006939737   0.0000000000
   -3   -3    2    6    7  -0.0002204362  -0.0000000001
   -3   -3    2    6    8   0.0002204362   0.0000000000
   -3   -3    2    7    1  -0.0002125862   0.0000000000
   -3   -3    2    7    2  -0.0002173641   0.0000000000
   -3   -3    2    7    3   0.0000179364  -0.0000000000
   -3   -3    2    7    4   0.0001131676   0.0000000000
   -3   -3    2    7    5  -0.0002204362  -0.0000000000
   -3   -3    2    7    6  -0.0003395903  -0.0000000000
   -3   -3    2    7    7  -0.0003018599  -0.0000000000
   -3   -3    2    7    8   0.0004319613   0.0000000000
   -3   -3    2    8    1   0.0002125862   0.0000000000
   -3   -3    2    8    2   0.0002173641  -0.0000000000
   -3   -3    2    8    3   0.0001131676  -0.0000000000
   -3   -3    2    8    4   0.0000179364   0.0000000000
   -3   -3    2    8    5   0.0002204362   0.0000000001
   -3   -3    2    8    6   0.0003395903   0.0000000000
   -3   -3    2    8    7   0.0004319613   0.0000000000
   -3   -3    2    8    8  -0.0003018599  -0.0000000000
   -3   -3    3    1    1   0.0003826852  -0.0000000000
   -3   -3    3    1    2   0.0001730701   0.0000000002
   -3   -3    3    1    3  -0.0001730701  -0.0000000001
   -3   -3    3    1    4   0.0001730701   0.0000000001
   -3   -3    3    1    5   0.0005253190   0.0000000002
   -3   -3    3    1    6  -0.0001566488   0.0000000002
   -3   -3    3    1    7   0.0001566488   0.0000000002
   -3   -3    3    1    8  -0.0001566488  -0.0000000000
   -3   -3    3    2    1   0.0001730701  -0.0000000002
   -3   -3    3    2    2   0.0003826852  -0.0000000000
   -3   -3    3    2    3   0.0001730702  -0.0000000002
   -3   -3    3    2    4  -0.0001730702   0.0000000001
   -3   -3    3    2    5   0.0001638330   0.0000000000
   -3   -3    3    2    6   0.0000669339  -0.0000000002
   -3   -3    3    2    7   0.0001421588   0.0000000000
   -3   -3    3    2    8  -0.0001421588  -0.0000000000
   -3   -3    3    3    1  -0.0001730701   0.0000000001
   -3   -3    3    3    2   0.0001730702   0.0000000002
   -3   -3    3    3    3   0.0003826852  -0.0000000000
   -3   -3    3    3    4   0.0001730701   0.0000000001
   -3   -3    3    3    5  -0.0001638330   0.0000000000
   -3   -3    3    3    6   0.0001421588   0.0000000000
   -3   -3    3    3    7   0.0000669339   0.0000000000
   -3   -3    3    3    8   0.0001421588   0.0000000000
   -3   -3    3    4    1   0.0001730701  -0.0000000001
   -3   -3    3    4    2  -0.0001730702  -0.0000000001
   -3   -3    3    4    3   0.0001730701  -0.0000000001
   -3   -3    3    4    4   0.0003826852  -0.0000000000
   -3   -3    3    4    5   0.0001638330  -0.0000000000
   -3   -3    3    4    6  -0.0001421588  -0.0000000000
   -3   -3    3    4    7   0.0001421588   0.0000000000
   -3   -3    3    4    8   0.0000669339  -0.0000000001
   -3   -3    3    5    1   0.0005253190  -0.0000000002
   -3   -3    3    5    2   0.0001638330  -0.0000000000
   -3   -3    3    5    3  -0.0001638330  -0.0000000000
   -3   -3    3    5    4   0.0001638330   0.0000000000
   -3   -3    3    5    5   0.0004381948  -0.0000000000
   -3   -3    3    5    6  -0.0001527699   0.0000000005
   -3   -3    3    5    7   0.0001527699  -0.0000000002
   -3   -3    3    5    8  -0.0001527699   0.0000000004
   -3   -3    3    6    1  -0.0001566488  -0.0000000002
   -3   -3    3    6    2   0.0000669339   0.0000000002
   -3   -3    3    6    3   0.0001421588  -0.0000000000
   -3   -3    3    6    4  -0.0001421588   0.0000000000
   -3   -3    3    6    5  -0.0001527699  -0.0000000005
   -3   -3    3    6    6   0.0004381948  -0.0000000000
   -3   -3    3    6    7   0.0001527699   0.0000000003
   -3   -3    3    6    8  -0.0001527699  -0.0000000002
   -3   -3    3    7    1   0.0001566488  -0.0000000002
   -3   -3    3    7    2   0.0001421588  -0.0000000000
   -3   -3    3    7    3   0.0000669339  -0.0000000000
   -3   -3    3    7    4   0.0001421588  -0.0000000000
   -3   -3    3    7    5   0.0001527699   0.0000000002
   -3   -3    3    7    6   0.0001527699  -0.0000000003
   -3   -3    3    7    7   0.0004381948  -0.0000000000
   -3   -3    3    7    8   0.0001527699  -0.0000000002
   -3   -3    3    8    1  -0.0001566488   0.0000000000
   -3   -3    3    8    2  -0.0001421588   0.0000000000
   -3   -3    3    8    3   0.0001421588  -0.0000000000
   -3   -3    3    8    4   0.0000669339   0.0000000001
   -3   -3    3    8    5  -0.0001527699  -0.0000000004
   -3   -3    3    8    6  -0.0001527699   0.0000000002
   -3   -3    3    8    7   0.0001527699   0.0000000002
   -3   -3    3    8    8   0.0004381948  -0.0000000000
   -3   -2   -3    1    1  -0.0007893937  -0.0000000000
   -3   -2   -3    1    2  -0.0002909273   0.0000000000
   -3   -2   -3    1    3   0.0002909273  -0.0000000000
   -3   -2   -3    1    4   0.0000825138  -0.0000000000
   -3   -2   -3    1    5  -0.0006205161   0.0000000000
   -3   -2   -3    1    6   0.0002125862   0.0000000000
   -3   -2   -3    1    7  -0.0002125862  -0.0000000000
   -3   -2   -3    1    8   0.0004927717  -0.0000000000
   -3   -2   -3    2    1  -0.0003040947   0.0000000001
   -3   -2   -3    2    2  -0.0002381017   0.0000000000
   -3   -2   -3    2    3   0.0003268226  -0.0000000000
